Pattern;p
134053904;1.54376e-07
124630607;2.27793e-07
67231759;6.04645e-08
124629208;5.00462e-07
20256;5.08324e-07
118603264;6.3373e-08
54365759;3.44473e-08
52461760;1.89937e-06
50337345;8.2937e-09
29154895;1.5898e-06
83750855;5.05802e-08
10449336;6.93262e-08
67895800;1.11658e-07
83096056;2.50515e-07
6550008;5.30933e-07
125681359;8.45412e-07
134188039;4.69878e-07
47261844;3.73625e-07
132903929;1.57717e-06
83364864;3.50585e-07
1994559;4.65947e-07
134184521;4.97217e-06
39398911;2.15795e-07
133683712;9.97062e-08
71287324;5.77151e-09
50265663;1.28973e-07
57653183;6.74176e-07
121630711;4.3768e-07
50081287;1.53922e-07
110269147;2.28043e-07
9980991;7.7779e-07
117404159;2.36155e-07
125828992;5.72152e-07
54624464;4.61243e-07
47227981;7.49841e-10
125550063;1.85006e-07
128956379;3.92122e-07
123843072;6.30412e-07
134217623;2.9105e-06
133956079;2.00937e-06
16805895;5.57109e-07
14159362;1.08273e-07
77580796;2.40563e-07
133851136;8.26189e-07
131590644;1.21183e-06
1978368;2.37245e-07
4460544;1.12528e-06
54394623;1.09202e-06
4259841;2.95483e-07
119340991;1.65919e-07
14446088;9.43891e-08
15786208;4.2332e-08
121080773;1.66737e-07
67240194;2.07897e-06
50565336;2.82258e-07
114968998;2.58559e-07
56866814;6.93944e-08
76695841;6.09939e-07
134185920;1.25067e-06
809910;1.65647e-08
98434987;4.99894e-09
120559535;7.22574e-09
229668;3.2357e-06
787526;9.79111e-08
49120;5.28934e-07
132347903;5.96124e-07
19775487;1.1221e-05
15175744;1.75917e-07
108953407;6.65814e-07
130023007;3.58788e-07
133961716;7.16985e-07
132351503;1.63897e-07
33554504;2.57664e-06
12058624;1.79832e-06
791044;3.21273e-07
13370756;8.86176e-10
133697023;1.28246e-06
125796095;5.99123e-07
2359360;6.28051e-06
133693505;2.14795e-07
66734591;1.57694e-07
42098688;1.89505e-08
127696871;5.46475e-08
117180921;1.88551e-07
1310527;1.96297e-06
118349886;1.06114e-08
97517568;1.15069e-06
110252031;3.81646e-07
114921983;8.93243e-07
15691263;1.23519e-07
1607684;2.90711e-07
127897479;3.91576e-07
16760799;8.20849e-07
711;5.47589e-07
45087;2.18863e-07
133095423;1.13921e-06
117337399;4.94327e-07
115034400;2.65512e-06
60082789;5.92147e-08
10374656;3.49199e-07
79691777;7.66679e-07
130278353;3.12661e-08
33398272;1.17498e-07
266247;3.90917e-07
34611216;1.64374e-07
78872576;5.22389e-08
74432219;3.81737e-09
117505028;1.43152e-08
129471465;3.48335e-08
19809268;2.08592e-08
133666719;3.74921e-09
117358507;9.54343e-09
67321910;1.61284e-07
57446692;4.7415e-07
118240987;3.2425e-08
123731977;7.12645e-07
56885680;2.67193e-07
134216698;2.05477e-06
459263;2.3994e-06
104796103;2.02457e-07
62451710;2.34041e-09
77594148;1.95709e-07
164863;5.25003e-07
118751225;2.63853e-07
262729;7.97393e-06
44040191;1.52684e-06
123735495;7.68019e-09
121405436;7.9665e-08
525344;1.35458e-06
67125540;3.96802e-07
131333502;1.18452e-07
9544185;4.79444e-09
2110;1.34787e-06
76704914;3.28839e-07
134086532;2.04888e-07
116357081;6.61769e-07
117435903;5.66991e-06
133166462;2.58354e-08
134111158;3.82442e-07
66887346;5.45339e-10
121354744;2.0732e-07
109064192;2.84303e-07
98172928;2.08024e-07
125824959;4.50541e-07
2889225;1.09575e-05
76958497;6.17483e-07
52925147;1.00115e-07
4723200;2.84483e-06
2619136;7.09623e-08
117477440;5.35478e-07
52180507;2.57446e-08
67333622;5.44158e-07
81415679;1.3668e-06
127918031;6.92922e-07
4162016;1.307e-07
96321535;2.22789e-06
32109695;1.70418e-09
134058944;1.26521e-06
1050628;0.000634649
14892495;1.37016e-08
16945216;1.3504e-07
112608;8.98855e-07
52952612;5.44839e-07
221192;5.90534e-07
52531400;0.000119075
17072707;1.18789e-06
106971;2.41881e-07
1044991;4.33095e-06
67780900;1.39561e-07
116882365;1.78525e-05
9439524;1.90512e-06
134180798;8.27643e-07
81526856;7.18303e-07
29161211;1.81098e-08
134177280;9.88654e-07
120561613;4.31045e-08
1836600;5.79695e-07
130809343;1.55351e-06
1575981;5.45339e-08
133691386;5.7406e-07
223311;2.49356e-07
1294336;1.36385e-06
3145729;5.58814e-07
2883588;3.09648e-06
133165063;6.48681e-07
134184316;2.02094e-07
132972047;3.68149e-07
81530374;5.03621e-07
126090495;7.59976e-07
133992740;1.75127e-06
75004190;8.61181e-09
132904444;1.08568e-06
131819519;9.44346e-08
56903990;5.04211e-08
65795577;1.72691e-08
66057718;2.6608e-08
129489775;4.40611e-07
48624635;7.7938e-09
75609819;5.24434e-07
134217418;9.80702e-07
116878847;1.93096e-07
134068222;4.66899e-06
134060343;1.55535e-07
75268;3.59878e-07
3014720;1.70509e-07
85396805;4.47633e-09
9961920;2.40245e-06
66584511;4.56063e-07
134214620;8.91834e-07
50102272;5.43385e-07
134105562;7.53931e-08
50463232;3.04436e-07
133009510;4.55131e-08
32;0.000432798
24157191;9.52071e-09
900863;3.59901e-07
560565;1.8178e-10
25034366;3.54925e-08
1835160;1.28268e-07
28176;1.24974e-07
4062792;3.33793e-08
3096992;1.82484e-07
2228228;3.76693e-07
131324388;7.26437e-08
66830297;1.47696e-08
83032445;1.92232e-08
115831769;2.84712e-07
130015087;2.17143e-06
118460384;3.80601e-08
133148872;1.81466e-06
117682368;9.69568e-07
83884024;9.48299e-07
132124665;3.87009e-07
6524416;7.60748e-08
76794304;1.47537e-07
9464870;5.60018e-07
132100039;1.57308e-07
83787639;5.38977e-07
50558464;2.81077e-07
134180839;9.10648e-07
19922523;4.06778e-07
108994511;1.68737e-07
229627;6.75107e-07
87883775;4.83579e-07
83886143;4.53949e-07
24952527;3.53902e-07
2110015;1.44174e-07
31657500;7.99831e-09
133037695;1.33851e-06
77295031;3.28455e-06
50430171;4.89283e-07
129227757;1.09997e-06
115324480;1.94186e-07
1836559;1.91521e-06
18981280;2.95324e-07
80556749;3.43109e-09
133959679;0.000185272
40110080;4.91123e-07
33093;2.75169e-08
124238300;1.77122e-07
31518968;1.88617e-06
121634311;8.90652e-07
10120230;5.71743e-07
130024447;1.38064e-06
60813631;1.68828e-08
132379132;5.0925e-05
1199104;2.566e-06
49545216;5.05529e-07
67356890;2.145e-08
1871944;3.98348e-07
119525367;1.78344e-06
1313325;2.58854e-07
14712831;2.94313e-06
35839872;1.13612e-10
75751423;2.11342e-07
114969636;2.66955e-06
133890039;3.33111e-07
80704505;3.80374e-08
39847424;2.08365e-07
8413239;6.02145e-08
125866496;9.80043e-07
53056712;2.64967e-07
16515528;2.35993e-06
264128;5.5286e-07
96263807;2.05025e-07
126353151;2.76464e-07
52802491;1.33313e-07
109052198;2.85099e-07
10223177;8.11919e-07
10226695;1.92441e-06
131858176;1.53238e-06
1573183;1.12892e-06
134004734;2.50679e-06
119540159;2.09365e-07
62650363;5.95329e-08
37051053;4.94441e-08
133993460;9.08285e-07
33660928;3.68536e-07
117653504;3.82605e-06
132414991;2.67489e-07
125673439;1.40993e-07
75759179;5.16868e-07
114452918;2.36677e-07
130019325;2.96392e-07
130284031;1.4149e-05
66847167;2.09749e-06
752;5.32319e-07
11265;1.07134e-06
113469733;1.63602e-08
123996032;1.77008e-08
119774671;2.0632e-08
70809660;1.10431e-08
33386278;5.16936e-08
16485944;7.84152e-08
119342226;2.29497e-09
4229;3.53334e-08
100622325;7.96877e-08
132150216;1.92005e-08
149907;2.76123e-07
112062648;6.81674e-11
52794056;5.03623e-06
134081615;3.02663e-08
134199149;1.25305e-06
128180728;6.26413e-07
48854271;9.92972e-09
64994809;3.32202e-08
133005313;2.64808e-07
39792535;2.33155e-07
81678335;7.71564e-07
33784304;5.01098e-07
133988543;2.04639e-07
52695552;1.58426e-06
12348991;6.10166e-07
19120127;9.6775e-07
77285876;1.41129e-07
84144128;5.24594e-07
127093238;2.20681e-07
525385;3.76852e-07
134111199;2.26747e-07
260569;4.55472e-07
117407039;2.16613e-07
134197750;6.24436e-07
409888;1.30238e-06
16810051;5.52315e-07
117141503;8.24348e-07
1313284;4.47319e-06
131334140;1.411e-06
119304248;1.75256e-06
132641788;4.35437e-06
127041024;2.70261e-07
75530304;1.76369e-06
110348580;1.54195e-07
657155;1.8637e-07
84140528;1.67669e-07
20222683;7.6302e-07
76677408;1.91044e-06
95943533;1.43424e-07
130277592;4.18752e-07
114819200;1.28087e-06
99547103;1.56512e-07
67136053;4.74899e-09
14286976;3.53334e-08
116555775;1.99776e-07
50405504;1.85211e-07
57413631;2.20967e-06
116326180;7.40752e-09
133906868;1.67646e-07
16182;3.8835e-07
33324991;2.7259e-06
29327359;1.70082e-06
134217459;7.72382e-07
117628919;4.74899e-09
133918142;3.27385e-07
31555588;2.86303e-08
70162015;7.36435e-08
58720244;1.37116e-06
134106879;1.68787e-06
134192833;9.68659e-08
67370880;1.2004e-06
125829156;6.76516e-07
132353663;8.47821e-07
82706424;2.29951e-08
7208448;6.70222e-07
132148735;5.44816e-07
183811;1.21111e-08
223270;3.90372e-07
133914624;3.07378e-06
15790528;1.15362e-07
86414217;8.30733e-08
28330020;1.34358e-07
786724;2.96453e-06
12607491;2.38518e-07
81267718;3.64991e-07
84050336;2.66353e-07
124518710;5.05166e-07
13388902;1.32699e-08
8165375;3.90599e-07
116635098;1.70418e-08
126087615;4.43224e-07
163382;3.25136e-07
125615711;6.10689e-07
132315644;6.28503e-08
20717135;7.76108e-07
41779134;1.85188e-08
56320;4.75763e-07
49116927;6.80538e-08
100663903;2.40131e-07
14962176;2.29179e-07
15466503;5.76537e-07
39433289;5.32615e-08
50363967;1.07146e-06
57653101;2.52424e-07
134151975;1.21661e-06
132190272;1.45651e-08
50494976;1.13403e-06
38273152;4.29704e-07
16519128;7.78199e-07
77495165;3.93099e-09
100900575;4.54449e-09
63970561;3.22659e-09
19838811;7.70291e-08
19707487;2.11551e-06
133930815;8.11419e-08
118743551;2.07592e-07
75119646;1.23837e-07
117178843;1.17373e-06
117702200;6.68222e-07
2134600;5.30501e-07
133423604;8.51433e-07
18948898;6.83037e-08
74332152;1.36789e-08
117686688;1.14951e-06
15983503;6.08962e-09
12656784;2.25475e-07
492324;7.08941e-09
16674084;1.67283e-07
56997741;7.11213e-08
133954042;6.16801e-07
121561071;5.47384e-08
127093156;2.87498e-06
19382783;8.79973e-07
133987864;8.0967e-07
130285348;6.59906e-07
81266998;1.5065e-07
36442188;4.31727e-10
19173576;9.35234e-07
41990145;1.2611e-08
262688;2.59777e-06
126042560;4.64606e-07
39924223;1.03637e-07
133693423;3.71428e-06
1838719;5.6094e-06
134209024;6.52364e-06
42156416;2.93665e-07
102171521;1.79916e-07
3408385;9.93631e-07
1900047;3.21114e-07
52838432;1.2361e-08
67321951;8.17781e-08
125834752;7.41638e-07
33299968;5.99712e-06
134151934;9.25577e-07
67117064;5.72379e-07
12582783;1.98935e-07
133149633;9.62751e-08
19248935;1.05182e-07
14695879;3.51971e-08
33731;1.12022e-07
58461703;1.70764e-06
119410631;3.21227e-07
10672492;6.6804e-09
4165575;6.02963e-07
80234802;1.02933e-08
115342831;7.65974e-08
81486080;1.43924e-07
67428608;6.18051e-09
132116991;4.05198e-06
126910015;3.07753e-07
2209280;6.89536e-07
132281863;9.95926e-08
58458185;1.25982e-06
1851392;5.39204e-06
132943944;1.02317e-06
121635072;6.5986e-07
38347832;2.06547e-08
67071927;1.22413e-06
8930321;9.60024e-08
159103;3.73057e-07
134002656;3.23023e-07
17036807;3.82646e-07
81344435;2.97664e-09
66912095;5.97192e-07
117333799;1.57058e-07
53252608;1.68483e-06
109313537;1.06e-06
133974512;3.18024e-07
77090103;4.0855e-07
262647;7.06146e-07
84409856;2.67239e-07
228866;5.57836e-07
127650294;1.63965e-07
56899073;1.40947e-07
16757240;4.40361e-07
101122496;4.97008e-07
127827839;1.80848e-07
117423991;3.33566e-08
87465807;1.38539e-07
134212583;1.1518e-07
58654719;3.78974e-06
16580415;1.54081e-06
1580980;9.11171e-09
22592606;3.32521e-07
41905590;1.07068e-07
76546358;1.42899e-06
134201309;9.91358e-07
132248000;5.11914e-07
134068181;6.61224e-09
50556983;6.71676e-08
67305760;1.91771e-06
107475455;1.17907e-07
9679350;1.42243e-08
116948487;3.05322e-07
132351544;9.20714e-08
116388825;4.16934e-07
51185283;2.24407e-07
119422584;1.40879e-08
109570556;1.20406e-07
1588736;1.27119e-06
1339391;3.881e-07
132120509;3.35611e-07
2093063;2.76198e-06
132122628;1.16189e-06
100532215;6.26663e-07
19360914;1.44538e-07
119390840;1.55422e-08
1068856;1.74872e-07
24906752;1.09118e-06
104935465;3.86282e-10
119902923;1.8103e-07
1307647;3.03695e-06
8097731;1.86097e-08
134217500;3.14093e-07
75907504;1.06523e-07
66997247;4.32863e-07
120586239;2.85079e-05
65244792;2.14273e-08
83754496;1.99306e-06
233783;6.9508e-07
125829115;1.25599e-05
6160376;4.80353e-08
134203428;4.55017e-07
50333704;1.5265e-07
12584902;3.81737e-09
15760903;9.27622e-07
133332774;3.75375e-08
66189406;1.53513e-07
134086491;1.28207e-06
118458306;4.6322e-07
4718880;4.95895e-07
1835201;2.2443e-07
110936063;2.32224e-07
96468735;1.30829e-06
20953087;1.26748e-06
25040641;7.08941e-08
16551551;7.73245e-08
33443327;4.70719e-07
118718920;8.66658e-07
57456603;2.43244e-07
66912059;2.44744e-07
16875576;2.98687e-07
18615823;4.97077e-07
132120071;2.11205e-06
101974016;6.02872e-07
9438207;1.48734e-06
83883514;7.96877e-08
1576063;3.1666e-07
131820836;4.90414e-06
58950080;1.25921e-06
131295734;6.64109e-07
56623111;1.35342e-06
118620416;2.32542e-07
1051904;7.40502e-07
132385279;1.71146e-06
264228;1.20993e-06
33357696;2.19158e-07
14913275;1.28609e-08
79166976;8.97992e-07
131755831;2.19658e-07
116194943;1.14226e-07
125861884;1.05523e-07
24687830;1.40425e-08
133691983;6.06463e-08
111563561;2.19454e-07
18386392;3.9628e-08
18875394;3.72807e-07
32719;6.85514e-07
133149405;2.01935e-07
117176829;7.70746e-08
52461824;1.00785e-06
16547431;7.98445e-07
133169155;1.23401e-06
76546340;1.5704e-05
52428804;4.32468e-06
69206008;6.87264e-07
124499931;1.49652e-06
94297711;7.1803e-08
134000127;3.08548e-07
133955792;2.0881e-06
130056191;3.42487e-06
132046831;9.71613e-08
258591;5.49747e-07
14681087;3.4136e-07
790529;4.60766e-07
262109;9.1183e-07
8373247;1.34812e-07
17893508;1.48469e-07
50590203;1.70057e-06
134084559;2.17499e-07
131835346;1.44878e-07
124777215;2.36904e-07
132379642;9.41005e-07
134114863;4.05687e-07
1016;8.17411e-06
81930;1.78871e-07
133983936;1.3376e-06
133427327;2.78736e-07
23331199;2.3336e-08
16883760;4.37635e-08
1736;1.42863e-06
1313717;3.93099e-09
1838619;1.87508e-06
114518448;3.12834e-06
261430;7.5384e-07
131333671;4.06687e-07
101648323;4.93168e-07
52006599;4.7699e-07
4194047;2.72613e-06
133318948;7.1653e-07
8521764;1.3713e-07
119803904;5.09733e-07
133691263;3.78988e-07
16780339;6.20551e-08
7893441;1.04523e-08
64782143;1.49741e-07
18874674;9.70022e-08
2490889;1.20338e-07
119902408;1.08793e-06
14155780;1.85606e-06
96370623;5.09642e-07
1049106;1.94345e-07
53582029;3.90281e-07
1701376;1.70009e-07
16515131;3.84714e-07
132612550;6.92353e-08
134178825;9.62501e-07
132618187;4.512e-07
109201412;2.01071e-07
259311;7.13485e-09
134197855;4.67924e-07
2109464;7.28123e-06
66059263;5.42908e-07
9989175;1.80439e-06
102961216;1.76894e-07
131474432;2.47675e-09
94014790;1.00411e-07
33653208;2.97596e-07
125812591;3.14661e-07
9444879;1.36721e-07
132900306;1.35653e-07
134069767;5.02814e-06
16627707;1.28246e-07
300766;2.70761e-07
118749183;1.22415e-06
92200815;1.8178e-07
120584184;8.08692e-08
110883544;4.58994e-09
117678586;1.62966e-07
50331908;4.62198e-07
38273316;1.73388e-06
16528;1.36046e-06
8160768;1.36971e-07
131854335;9.95592e-06
67113984;5.51111e-07
28367155;2.9312e-09
99021563;8.05284e-08
1863204;3.0464e-07
66862848;2.35677e-07
65060;6.00123e-07
67357172;3.79533e-07
157248;4.33431e-07
4465297;2.33814e-07
134011401;7.90969e-08
133157881;2.41403e-07
127139323;3.34861e-07
123719655;2.78759e-07
52795355;3.16433e-07
15808;2.97164e-07
119422520;2.97892e-08
121622076;1.19975e-08
6030848;1.90317e-06
12290;8.95174e-07
50397392;1.36562e-07
65502695;5.33978e-09
65010175;2.90575e-07
134212647;7.4482e-07
636416;7.46524e-07
134154240;3.12361e-06
17927;3.72467e-07
58718207;7.85066e-06
109182464;1.41184e-06
134184503;2.37851e-05
9586724;4.96434e-06
4718593;1.46819e-06
2456;5.45135e-07
15467000;4.04119e-07
2067968;1.22647e-06
67116144;6.70313e-09
17597955;1.34585e-06
124029239;1.4456e-07
29498593;1.09068e-08
118720998;4.35385e-07
75777571;5.06938e-08
80668569;6.86218e-09
19775049;1.79212e-07
257151;8.36527e-07
100649444;5.35568e-08
134216165;4.92918e-07
75972865;1.84734e-08
266306;1.43083e-07
67109108;1.89096e-07
92061535;2.28543e-07
109798834;2.40313e-07
1081488;1.86506e-07
337;1.64624e-07
15856099;6.93035e-09
1329188;5.36477e-07
62945342;2.65398e-08
40186879;1.44856e-07
256472;3.3786e-07
19132928;7.42934e-07
52728513;4.00597e-08
33296127;2.96096e-07
77088832;3.84191e-07
50396672;7.42161e-07
131320319;8.0542e-07
100909056;2.45718e-06
56623152;1.69964e-07
10466265;9.5707e-08
51743428;1.63511e-07
4534;1.15148e-06
19737750;6.67586e-08
77483527;1.90996e-06
134213367;1.00411e-06
120050168;2.22135e-07
31596487;2.20862e-08
24903872;6.11121e-07
224769;1.33176e-06
125828062;5.0512e-08
78780716;2.32224e-08
9463868;8.74133e-08
14186043;1.06614e-07
132642813;1.21304e-06
3700766;8.58909e-09
96136631;9.04809e-08
65138942;2.16909e-07
14446375;6.66791e-07
119480207;3.02868e-07
15975032;2.97664e-09
37785672;8.56637e-07
66879039;2.94812e-05
76058696;2.90848e-08
9964549;1.99503e-07
24920063;1.18009e-06
3135;2.31402e-05
19014756;2.27225e-09
133832703;4.05528e-07
133956512;1.40434e-06
77578239;6.72562e-07
100925247;9.79475e-07
80176049;2.18136e-07
28995519;1.11795e-07
117440000;9.22197e-05
117407659;7.47569e-08
62922115;4.63538e-09
27197375;3.54016e-08
125192703;3.64923e-08
4981764;2.45334e-07
16646655;3.96457e-06
100630455;1.02856e-06
4720712;7.59839e-08
133626495;5.50565e-08
119537215;5.75987e-06
38421796;1.10704e-07
19244105;9.66841e-08
6558233;4.51632e-07
523840;2.01035e-06
134114822;3.92496e-06
19876351;6.95421e-07
77201408;2.77135e-06
1057;6.71244e-07
112193;2.95756e-07
134217605;9.16465e-07
132120832;7.31525e-06
8914978;6.50544e-08
134214087;1.68727e-05
1051143;1.73377e-06
66961311;2.13955e-07
117438683;8.29143e-08
65402874;3.37883e-08
100420095;2.30019e-07
58673152;1.08902e-06
83648569;2.15863e-09
100922367;2.38609e-06
115474432;1.34028e-06
159449;4.87397e-07
19323538;1.06659e-07
1838660;7.80653e-07
123359015;7.68019e-09
128188407;2.07456e-07
134199295;0.000130668
52577280;1.08659e-07
37595;8.34428e-05
121631231;3.026e-06
104657379;1.04978e-08
132108159;1.89619e-07
93426687;1.70078e-07
23459328;4.15821e-08
57224415;1.34063e-09
66977502;4.06868e-07
29388856;5.74128e-07
125286331;3.73103e-08
66710772;1.39061e-07
229686;1.16607e-06
57596562;3.71262e-07
28104299;3.98645e-06
133418295;1.67896e-07
1049744;8.28915e-08
132368327;2.56355e-07
82804928;3.29248e-08
255;0.000339247
95869942;3.3527e-07
8237567;1.53695e-07
50331867;1.74022e-06
1068095;1.27443e-06
132382399;1.13628e-06
134211968;4.07257e-06
76679222;2.40176e-08
68943872;1.3491e-05
3956263;4.43293e-07
44631;6.72585e-08
50364928;6.66972e-07
8405032;1.0293e-06
133119903;1.17748e-07
33308162;1.12044e-07
8359936;5.14232e-07
52671423;3.30203e-07
110362119;7.96445e-07
131297215;2.20794e-07
7586332;4.49905e-09
68419567;5.07165e-08
21603538;3.37997e-07
7117677;6.43046e-09
82821119;3.47904e-07
975;5.29502e-07
16256513;3.8635e-07
18630656;1.67215e-07
20410367;4.16207e-07
655364;3.58379e-07
117342175;3.32339e-07
115310526;7.7929e-07
134185223;5.53678e-07
14709190;1.9155e-07
38423113;2.89939e-08
3094;1.33574e-06
133986816;8.84177e-07
1122305;8.22326e-08
83742712;5.61472e-08
936886;1.64352e-07
123732287;7.1469e-07
7340031;3.84475e-05
10668869;6.86218e-09
269824;3.40864e-06
2364159;1.03319e-06
56668248;1.91241e-06
107426577;9.62524e-08
45613055;2.62354e-07
115071981;2.22612e-07
1592359;3.04252e-06
132922895;8.41186e-08
10485254;5.76855e-07
16769024;3.61289e-06
258550;1.91123e-06
107216896;7.68637e-06
9977860;1.9255e-07
123580375;5.76923e-08
57520729;7.44161e-07
121101289;3.54016e-08
102400;7.97286e-05
24689908;2.49152e-07
31973359;1.54967e-08
134142966;6.27981e-07
127133686;3.49926e-09
8388800;3.34295e-06
14516735;8.75746e-07
1198384;1.03955e-07
124221371;6.34866e-07
132317120;7.30982e-08
75719164;6.08235e-07
57463680;1.21792e-08
125810431;2.44266e-07
123973671;1.90005e-07
123834432;4.55676e-06
117670192;4.84079e-07
95926271;1.22083e-06
262068;1.90396e-05
1882111;1.03664e-06
133955833;9.655e-07
131809280;3.6004e-06
7082497;2.31303e-06
131333630;1.97823e-05
41008651;9.08899e-11
126087674;4.29023e-07
8404991;4.24251e-07
133691901;2.2675e-06
1695;3.06117e-07
475226;1.57012e-08
133955072;9.33707e-05
101456952;1.03842e-08
47185924;1.64715e-07
16810561;3.91174e-06
132186111;6.47874e-06
126063048;1.04826e-06
48235008;1.5399e-07
1079328;2.06547e-08
118195650;8.7441e-06
75629054;3.57902e-07
52539899;4.3509e-07
117551136;3.7583e-08
80375094;7.92787e-07
800281;4.12435e-07
133994572;3.75511e-07
66257793;6.86218e-09
224728;9.62978e-07
25166364;3.24931e-09
66867127;8.58909e-08
115043837;6.20755e-07
134179627;3.71285e-08
131857935;7.6652e-07
75587640;2.27906e-08
17863163;3.73557e-08
7093771;3.18683e-07
117670151;7.3055e-07
1720324;1.55808e-07
134031871;2.44994e-07
134213408;9.76271e-07
131264;1.64855e-05
33553984;1.74658e-06
1579007;5.79991e-07
95682048;9.10375e-07
119306467;1.14976e-08
27720;7.3723e-07
8912900;6.58088e-07
2081279;3.35702e-06
100137853;1.64647e-07
67157599;2.64262e-07
133955874;5.88535e-07
82736646;4.98076e-08
109527989;1.11476e-07
131825471;2.31337e-07
118341692;1.09977e-08
134216926;5.2782e-07
1212415;1.2114e-05
75096519;4.88533e-09
168440;2.13637e-07
117684223;5.1241e-06
